   501      101
 9.40000E-01      4.60000E-01      1.02670E-01
 9.40000E-01      4.70000E-01      1.00928E-01
 9.40000E-01      4.80000E-01      9.91706E-02
 9.40000E-01      4.90000E-01      9.73998E-02
 9.40000E-01      5.00000E-01      9.56163E-02
 9.40000E-01      5.10000E-01      9.38209E-02
 9.40000E-01      5.20000E-01      9.20145E-02
 9.40000E-01      5.30000E-01      9.01979E-02
 9.40000E-01      5.40000E-01      8.83718E-02
 9.40000E-01      5.50000E-01      8.65370E-02
 9.40000E-01      5.60000E-01      8.46939E-02
 9.40000E-01      5.70000E-01      8.28431E-02
 9.40000E-01      5.80000E-01      8.09852E-02
 9.40000E-01      5.90000E-01      7.91206E-02
 9.40000E-01      6.00000E-01      7.72497E-02
 9.40000E-01      6.10000E-01      7.53730E-02
 9.40000E-01      6.20000E-01      7.34909E-02
 9.40000E-01      6.30000E-01      7.16036E-02
 9.40000E-01      6.40000E-01      6.97116E-02
 9.40000E-01      6.50000E-01      6.78151E-02
 9.40000E-01      6.60000E-01      6.59143E-02
 9.40000E-01      6.70000E-01      6.40096E-02
 9.40000E-01      6.80000E-01      6.21013E-02
 9.40000E-01      6.90000E-01      6.01894E-02
 9.40000E-01      7.00000E-01      5.82743E-02
 9.40000E-01      7.10000E-01      5.63561E-02
 9.40000E-01      7.20000E-01      5.44350E-02
 9.40000E-01      7.30000E-01      5.25112E-02
 9.40000E-01      7.40000E-01      5.05849E-02
 9.40000E-01      7.50000E-01      4.86563E-02
 9.40000E-01      7.60000E-01      4.67254E-02
 9.40000E-01      7.70000E-01      4.47924E-02
 9.40000E-01      7.80000E-01      4.28575E-02
 9.40000E-01      7.90000E-01      4.09207E-02
 9.40000E-01      8.00000E-01      3.89823E-02
 9.40000E-01      8.10000E-01      3.70422E-02
 9.40000E-01      8.20000E-01      3.51007E-02
 9.40000E-01      8.30000E-01      3.31578E-02
 9.40000E-01      8.40000E-01      3.12136E-02
 9.40000E-01      8.50000E-01      2.92682E-02
 9.40000E-01      8.60000E-01      2.73217E-02
 9.40000E-01      8.70000E-01      2.53742E-02
 9.40000E-01      8.80000E-01      2.34257E-02
 9.40000E-01      8.90000E-01      2.14765E-02
 9.40000E-01      9.00000E-01      1.95264E-02
 9.40000E-01      9.10000E-01      1.75757E-02
 9.40000E-01      9.20000E-01      1.56244E-02
 9.40000E-01      9.30000E-01      1.36725E-02
 9.40000E-01      9.40000E-01      1.17201E-02
 9.40000E-01      9.50000E-01      9.76740E-03
 9.40000E-01      9.60000E-01      7.81431E-03
 9.40000E-01      9.70000E-01      5.86096E-03
 9.40000E-01      9.80000E-01      3.90742E-03
 9.40000E-01      9.90000E-01      1.95374E-03
 9.40000E-01      1.00000E+00      1.95374E-03
 
 9.42000E-01      0.00000E+00      8.45414E-02
 9.42000E-01      1.00000E-02      8.98257E-02
 9.42000E-01      2.00000E-02      9.51071E-02
 9.42000E-01      3.00000E-02      9.99652E-02
 9.42000E-01      4.00000E-02      1.04343E-01
 9.42000E-01      5.00000E-02      1.08257E-01
 9.42000E-01      6.00000E-02      1.11741E-01
 9.42000E-01      7.00000E-02      1.14828E-01
 9.42000E-01      8.00000E-02      1.17549E-01
 9.42000E-01      9.00000E-02      1.19934E-01
 9.42000E-01      1.00000E-01      1.22007E-01
 9.42000E-01      1.10000E-01      1.23793E-01
 9.42000E-01      1.20000E-01      1.25312E-01
 9.42000E-01      1.30000E-01      1.26582E-01
 9.42000E-01      1.40000E-01      1.27621E-01
 9.42000E-01      1.50000E-01      1.28445E-01
 9.42000E-01      1.60000E-01      1.29068E-01
 9.42000E-01      1.70000E-01      1.29503E-01
 9.42000E-01      1.80000E-01      1.29763E-01
 9.42000E-01      1.90000E-01      1.29859E-01
 9.42000E-01      2.00000E-01      1.29802E-01
 9.42000E-01      2.10000E-01      1.29601E-01
 9.42000E-01      2.20000E-01      1.29268E-01
 9.42000E-01      2.30000E-01      1.28811E-01
 9.42000E-01      2.40000E-01      1.28239E-01
 9.42000E-01      2.50000E-01      1.27561E-01
 9.42000E-01      2.60000E-01      1.26784E-01
 9.42000E-01      2.70000E-01      1.25917E-01
 9.42000E-01      2.80000E-01      1.24966E-01
 9.42000E-01      2.90000E-01      1.23939E-01
 9.42000E-01      3.00000E-01      1.22842E-01
 9.42000E-01      3.10000E-01      1.21681E-01
 9.42000E-01      3.20000E-01      1.20460E-01
 9.42000E-01      3.30000E-01      1.19187E-01
 9.42000E-01      3.40000E-01      1.17864E-01
 9.42000E-01      3.50000E-01      1.16497E-01
 9.42000E-01      3.60000E-01      1.15089E-01
 9.42000E-01      3.70000E-01      1.13643E-01
 9.42000E-01      3.80000E-01      1.12164E-01
 9.42000E-01      3.90000E-01      1.10653E-01
 9.42000E-01      4.00000E-01      1.09114E-01
 9.42000E-01      4.10000E-01      1.07549E-01
 9.42000E-01      4.20000E-01      1.05959E-01
 9.42000E-01      4.30000E-01      1.04348E-01
 9.42000E-01      4.40000E-01      1.02716E-01
 9.42000E-01      4.50000E-01      1.01066E-01
 9.42000E-01      4.60000E-01      9.93982E-02
 9.42000E-01      4.70000E-01      9.77147E-02
 9.42000E-01      4.80000E-01      9.60164E-02
 9.42000E-01      4.90000E-01      9.43046E-02
 9.42000E-01      5.00000E-01      9.25802E-02
 9.42000E-01      5.10000E-01      9.08441E-02
 9.42000E-01      5.20000E-01      8.90972E-02
 9.42000E-01      5.30000E-01      8.73403E-02
 9.42000E-01      5.40000E-01      8.55740E-02
 9.42000E-01      5.50000E-01      8.37990E-02
 9.42000E-01      5.60000E-01      8.20158E-02
 9.42000E-01      5.70000E-01      8.02251E-02
 9.42000E-01      5.80000E-01      7.84274E-02
 9.42000E-01      5.90000E-01      7.66230E-02
 9.42000E-01      6.00000E-01      7.48125E-02
 9.42000E-01      6.10000E-01      7.29962E-02
 9.42000E-01      6.20000E-01      7.11746E-02
 9.42000E-01      6.30000E-01      6.93478E-02
 9.42000E-01      6.40000E-01      6.75164E-02
 9.42000E-01      6.50000E-01      6.56804E-02
 9.42000E-01      6.60000E-01      6.38404E-02
 9.42000E-01      6.70000E-01      6.19964E-02
 9.42000E-01      6.80000E-01      6.01487E-02
 9.42000E-01      6.90000E-01      5.82977E-02
 9.42000E-01      7.00000E-01      5.64433E-02
 9.42000E-01      7.10000E-01      5.45860E-02
 9.42000E-01      7.20000E-01      5.27258E-02
 9.42000E-01      7.30000E-01      5.08629E-02
 9.42000E-01      7.40000E-01      4.89975E-02
 9.42000E-01      7.50000E-01      4.71298E-02
 9.42000E-01      7.60000E-01      4.52599E-02
 9.42000E-01      7.70000E-01      4.33879E-02
 9.42000E-01      7.80000E-01      4.15139E-02
 9.42000E-01      7.90000E-01      3.96381E-02
 9.42000E-01      8.00000E-01      3.77607E-02
 9.42000E-01      8.10000E-01      3.58817E-02
 9.42000E-01      8.20000E-01      3.40012E-02
 9.42000E-01      8.30000E-01      3.21193E-02
 9.42000E-01      8.40000E-01      3.02361E-02
 9.42000E-01      8.50000E-01      2.83518E-02
 9.42000E-01      8.60000E-01      2.64664E-02
 9.42000E-01      8.70000E-01      2.45799E-02
 9.42000E-01      8.80000E-01      2.26926E-02
 9.42000E-01      8.90000E-01      2.08044E-02
 9.42000E-01      9.00000E-01      1.89154E-02
 9.42000E-01      9.10000E-01      1.70258E-02
 9.42000E-01      9.20000E-01      1.51356E-02
 9.42000E-01      9.30000E-01      1.32448E-02
 9.42000E-01      9.40000E-01      1.13535E-02
 9.42000E-01      9.50000E-01      9.46187E-03
 9.42000E-01      9.60000E-01      7.56989E-03
 9.42000E-01      9.70000E-01      5.67765E-03
 9.42000E-01      9.80000E-01      3.78521E-03
 9.42000E-01      9.90000E-01      1.89264E-03
 9.42000E-01      1.00000E+00      1.89264E-03
 
 9.44000E-01      0.00000E+00      7.99966E-02
 9.44000E-01      1.00000E-02      8.52975E-02
 9.44000E-01      2.00000E-02      9.05711E-02
 9.44000E-01      3.00000E-02      9.54079E-02
 9.44000E-01      4.00000E-02      9.97602E-02
 9.44000E-01      5.00000E-02      1.03649E-01
 9.44000E-01      6.00000E-02      1.07110E-01
 9.44000E-01      7.00000E-02      1.10177E-01
 9.44000E-01      8.00000E-02      1.12882E-01
 9.44000E-01      9.00000E-02      1.15254E-01
 9.44000E-01      1.00000E-01      1.17319E-01
 9.44000E-01      1.10000E-01      1.19100E-01
 9.44000E-01      1.20000E-01      1.20618E-01
 9.44000E-01      1.30000E-01      1.21893E-01
 9.44000E-01      1.40000E-01      1.22940E-01
 9.44000E-01      1.50000E-01      1.23775E-01
 9.44000E-01      1.60000E-01      1.24413E-01
 9.44000E-01      1.70000E-01      1.24867E-01
 9.44000E-01      1.80000E-01      1.25148E-01
 9.44000E-01      1.90000E-01      1.25269E-01
 9.44000E-01      2.00000E-01      1.25240E-01
 9.44000E-01      2.10000E-01      1.25070E-01
 9.44000E-01      2.20000E-01      1.24770E-01
 9.44000E-01      2.30000E-01      1.24349E-01
 9.44000E-01      2.40000E-01      1.23815E-01
 9.44000E-01      2.50000E-01      1.23176E-01
 9.44000E-01      2.60000E-01      1.22442E-01
 9.44000E-01      2.70000E-01      1.21618E-01
 9.44000E-01      2.80000E-01      1.20712E-01
 9.44000E-01      2.90000E-01      1.19732E-01
 9.44000E-01      3.00000E-01      1.18683E-01
 9.44000E-01      3.10000E-01      1.17570E-01
 9.44000E-01      3.20000E-01      1.16401E-01
 9.44000E-01      3.30000E-01      1.15178E-01
 9.44000E-01      3.40000E-01      1.13908E-01
 9.44000E-01      3.50000E-01      1.12594E-01
 9.44000E-01      3.60000E-01      1.11239E-01
 9.44000E-01      3.70000E-01      1.09849E-01
 9.44000E-01      3.80000E-01      1.08424E-01
 9.44000E-01      3.90000E-01      1.06969E-01
 9.44000E-01      4.00000E-01      1.05486E-01
 9.44000E-01      4.10000E-01      1.03977E-01
 9.44000E-01      4.20000E-01      1.02445E-01
 9.44000E-01      4.30000E-01      1.00891E-01
 9.44000E-01      4.40000E-01      9.93169E-02
 9.44000E-01      4.50000E-01      9.77245E-02
 9.44000E-01      4.60000E-01      9.61152E-02
 9.44000E-01      4.70000E-01      9.44902E-02
 9.44000E-01      4.80000E-01      9.28508E-02
 9.44000E-01      4.90000E-01      9.11980E-02
 9.44000E-01      5.00000E-01      8.95329E-02
 9.44000E-01      5.10000E-01      8.78562E-02
 9.44000E-01      5.20000E-01      8.61689E-02
 9.44000E-01      5.30000E-01      8.44717E-02
 9.44000E-01      5.40000E-01      8.27653E-02
 9.44000E-01      5.50000E-01      8.10503E-02
 9.44000E-01      5.60000E-01      7.93273E-02
 9.44000E-01      5.70000E-01      7.75968E-02
 9.44000E-01      5.80000E-01      7.58594E-02
 9.44000E-01      5.90000E-01      7.41155E-02
 9.44000E-01      6.00000E-01      7.23654E-02
 9.44000E-01      6.10000E-01      7.06097E-02
 9.44000E-01      6.20000E-01      6.88487E-02
 9.44000E-01      6.30000E-01      6.70827E-02
 9.44000E-01      6.40000E-01      6.53120E-02
 9.44000E-01      6.50000E-01      6.35369E-02
 9.44000E-01      6.60000E-01      6.17577E-02
 9.44000E-01      6.70000E-01      5.99746E-02
 9.44000E-01      6.80000E-01      5.81879E-02
 9.44000E-01      6.90000E-01      5.63978E-02
 9.44000E-01      7.00000E-01      5.46046E-02
 9.44000E-01      7.10000E-01      5.28083E-02
 9.44000E-01      7.20000E-01      5.10092E-02
 9.44000E-01      7.30000E-01      4.92074E-02
 9.44000E-01      7.40000E-01      4.74032E-02
 9.44000E-01      7.50000E-01      4.55966E-02
 9.44000E-01      7.60000E-01      4.37879E-02
 9.44000E-01      7.70000E-01      4.19771E-02
 9.44000E-01      7.80000E-01      4.01644E-02
 9.44000E-01      7.90000E-01      3.83499E-02
 9.44000E-01      8.00000E-01      3.65337E-02
 9.44000E-01      8.10000E-01      3.47159E-02
 9.44000E-01      8.20000E-01      3.28967E-02
 9.44000E-01      8.30000E-01      3.10761E-02
 9.44000E-01      8.40000E-01      2.92543E-02
 9.44000E-01      8.50000E-01      2.74313E-02
 9.44000E-01      8.60000E-01      2.56072E-02
 9.44000E-01      8.70000E-01      2.37821E-02
 9.44000E-01      8.80000E-01      2.19561E-02
 9.44000E-01      8.90000E-01      2.01293E-02
 9.44000E-01      9.00000E-01      1.83017E-02
 9.44000E-01      9.10000E-01      1.64734E-02
 9.44000E-01      9.20000E-01      1.46445E-02
 9.44000E-01      9.30000E-01      1.28151E-02
 9.44000E-01      9.40000E-01      1.09852E-02
 9.44000E-01      9.50000E-01      9.15496E-03
 9.44000E-01      9.60000E-01      7.32436E-03
 9.44000E-01      9.70000E-01      5.49350E-03
 9.44000E-01      9.80000E-01      3.66244E-03
 9.44000E-01      9.90000E-01      1.83125E-03
 9.44000E-01      1.00000E+00      1.83125E-03
 
 9.46000E-01      0.00000E+00      7.55285E-02
 9.46000E-01      1.00000E-02      8.08396E-02
 9.46000E-01      2.00000E-02      8.60980E-02
 9.46000E-01      3.00000E-02      9.09070E-02
 9.46000E-01      4.00000E-02      9.52281E-02
 9.46000E-01      5.00000E-02      9.90867E-02
 9.46000E-01      6.00000E-02      1.02519E-01
 9.46000E-01      7.00000E-02      1.05561E-01
 9.46000E-01      8.00000E-02      1.08245E-01
 9.46000E-01      9.00000E-02      1.10601E-01
 9.46000E-01      1.00000E-01      1.12654E-01
 9.46000E-01      1.10000E-01      1.14428E-01
 9.46000E-01      1.20000E-01      1.15943E-01
 9.46000E-01      1.30000E-01      1.17219E-01
 9.46000E-01      1.40000E-01      1.18271E-01
 9.46000E-01      1.50000E-01      1.19115E-01
 9.46000E-01      1.60000E-01      1.19766E-01
 9.46000E-01      1.70000E-01      1.20236E-01
 9.46000E-01      1.80000E-01      1.20538E-01
 9.46000E-01      1.90000E-01      1.20682E-01
 9.46000E-01      2.00000E-01      1.20679E-01
 9.46000E-01      2.10000E-01      1.20539E-01
 9.46000E-01      2.20000E-01      1.20270E-01
 9.46000E-01      2.30000E-01      1.19884E-01
 9.46000E-01      2.40000E-01      1.19386E-01
 9.46000E-01      2.50000E-01      1.18787E-01
 9.46000E-01      2.60000E-01      1.18093E-01
 9.46000E-01      2.70000E-01      1.17312E-01
 9.46000E-01      2.80000E-01      1.16451E-01
 9.46000E-01      2.90000E-01      1.15517E-01
 9.46000E-01      3.00000E-01      1.14515E-01
 9.46000E-01      3.10000E-01      1.13452E-01
 9.46000E-01      3.20000E-01      1.12332E-01
 9.46000E-01      3.30000E-01      1.11160E-01
 9.46000E-01      3.40000E-01      1.09942E-01
 9.46000E-01      3.50000E-01      1.08680E-01
 9.46000E-01      3.60000E-01      1.07380E-01
 9.46000E-01      3.70000E-01      1.06043E-01
 9.46000E-01      3.80000E-01      1.04673E-01
 9.46000E-01      3.90000E-01      1.03274E-01
 9.46000E-01      4.00000E-01      1.01847E-01
 9.46000E-01      4.10000E-01      1.00395E-01
 9.46000E-01      4.20000E-01      9.89191E-02
 9.46000E-01      4.30000E-01      9.74224E-02
 9.46000E-01      4.40000E-01      9.59061E-02
 9.46000E-01      4.50000E-01      9.43718E-02
 9.46000E-01      4.60000E-01      9.28208E-02
 9.46000E-01      4.70000E-01      9.12544E-02
 9.46000E-01      4.80000E-01      8.96739E-02
 9.46000E-01      4.90000E-01      8.80802E-02
 9.46000E-01      5.00000E-01      8.64744E-02
 9.46000E-01      5.10000E-01      8.48573E-02
 9.46000E-01      5.20000E-01      8.32296E-02
 9.46000E-01      5.30000E-01      8.15923E-02
 9.46000E-01      5.40000E-01      7.99458E-02
 9.46000E-01      5.50000E-01      7.82910E-02
 9.46000E-01      5.60000E-01      7.66282E-02
 9.46000E-01      5.70000E-01      7.49581E-02
 9.46000E-01      5.80000E-01      7.32812E-02
 9.46000E-01      5.90000E-01      7.15978E-02
 9.46000E-01      6.00000E-01      6.99085E-02
 9.46000E-01      6.10000E-01      6.82135E-02
 9.46000E-01      6.20000E-01      6.65133E-02
 9.46000E-01      6.30000E-01      6.48082E-02
 9.46000E-01      6.40000E-01      6.30985E-02
 9.46000E-01      6.50000E-01      6.13844E-02
 9.46000E-01      6.60000E-01      5.96663E-02
 9.46000E-01      6.70000E-01      5.79443E-02
 9.46000E-01      6.80000E-01      5.62188E-02
 9.46000E-01      6.90000E-01      5.44900E-02
 9.46000E-01      7.00000E-01      5.27579E-02
 9.46000E-01      7.10000E-01      5.10230E-02
 9.46000E-01      7.20000E-01      4.92852E-02
 9.46000E-01      7.30000E-01      4.75448E-02
 9.46000E-01      7.40000E-01      4.58020E-02
 9.46000E-01      7.50000E-01      4.40568E-02
 9.46000E-01      7.60000E-01      4.23095E-02
 9.46000E-01      7.70000E-01      4.05602E-02
 9.46000E-01      7.80000E-01      3.88090E-02
 9.46000E-01      7.90000E-01      3.70560E-02
 9.46000E-01      8.00000E-01      3.53013E-02
 9.46000E-01      8.10000E-01      3.35451E-02
 9.46000E-01      8.20000E-01      3.17874E-02
 9.46000E-01      8.30000E-01      3.00284E-02
 9.46000E-01      8.40000E-01      2.82681E-02
 9.46000E-01      8.50000E-01      2.65067E-02
 9.46000E-01      8.60000E-01      2.47442E-02
 9.46000E-01      8.70000E-01      2.29807E-02
 9.46000E-01      8.80000E-01      2.12163E-02
 9.46000E-01      8.90000E-01      1.94511E-02
 9.46000E-01      9.00000E-01      1.76852E-02
 9.46000E-01      9.10000E-01      1.59185E-02
 9.46000E-01      9.20000E-01      1.41513E-02
 9.46000E-01      9.30000E-01      1.23835E-02
 9.46000E-01      9.40000E-01      1.06153E-02
 9.46000E-01      9.50000E-01      8.84666E-03
 9.46000E-01      9.60000E-01      7.07772E-03
 9.46000E-01      9.70000E-01      5.30852E-03
 9.46000E-01      9.80000E-01      3.53912E-03
 9.46000E-01      9.90000E-01      1.76959E-03
 9.46000E-01      1.00000E+00      1.76959E-03
 
 9.48000E-01      0.00000E+00      7.11399E-02
 9.48000E-01      1.00000E-02      7.64544E-02
 9.48000E-01      2.00000E-02      8.16902E-02
 9.48000E-01      3.00000E-02      8.64646E-02
 9.48000E-01      4.00000E-02      9.07482E-02
 9.48000E-01      5.00000E-02      9.45705E-02
 9.48000E-01      6.00000E-02      9.79696E-02
 9.48000E-01      7.00000E-02      1.00982E-01
 9.48000E-01      8.00000E-02      1.03642E-01
 9.48000E-01      9.00000E-02      1.05977E-01
 9.48000E-01      1.00000E-01      1.08015E-01
 9.48000E-01      1.10000E-01      1.09778E-01
 9.48000E-01      1.20000E-01      1.11287E-01
 9.48000E-01      1.30000E-01      1.12560E-01
 9.48000E-01      1.40000E-01      1.13615E-01
 9.48000E-01      1.50000E-01      1.14466E-01
 9.48000E-01      1.60000E-01      1.15128E-01
 9.48000E-01      1.70000E-01      1.15613E-01
 9.48000E-01      1.80000E-01      1.15932E-01
 9.48000E-01      1.90000E-01      1.16098E-01
 9.48000E-01      2.00000E-01      1.16120E-01
 9.48000E-01      2.10000E-01      1.16007E-01
 9.48000E-01      2.20000E-01      1.15770E-01
 9.48000E-01      2.30000E-01      1.15416E-01
 9.48000E-01      2.40000E-01      1.14955E-01
 9.48000E-01      2.50000E-01      1.14393E-01
 9.48000E-01      2.60000E-01      1.13739E-01
 9.48000E-01      2.70000E-01      1.13001E-01
 9.48000E-01      2.80000E-01      1.12183E-01
 9.48000E-01      2.90000E-01      1.11294E-01
 9.48000E-01      3.00000E-01      1.10339E-01
 9.48000E-01      3.10000E-01      1.09324E-01
 9.48000E-01      3.20000E-01      1.08254E-01
 9.48000E-01      3.30000E-01      1.07133E-01
 9.48000E-01      3.40000E-01      1.05966E-01
 9.48000E-01      3.50000E-01      1.04757E-01
 9.48000E-01      3.60000E-01      1.03509E-01
 9.48000E-01      3.70000E-01      1.02227E-01
 9.48000E-01      3.80000E-01      1.00912E-01
 9.48000E-01      3.90000E-01      9.95677E-02
 9.48000E-01      4.00000E-01      9.81966E-02
 9.48000E-01      4.10000E-01      9.68007E-02
 9.48000E-01      4.20000E-01      9.53821E-02
 9.48000E-01      4.30000E-01      9.39427E-02
 9.48000E-01      4.40000E-01      9.24840E-02
 9.48000E-01      4.50000E-01      9.10077E-02
 9.48000E-01      4.60000E-01      8.95151E-02
 9.48000E-01      4.70000E-01      8.80074E-02
 9.48000E-01      4.80000E-01      8.64857E-02
 9.48000E-01      4.90000E-01      8.49512E-02
 9.48000E-01      5.00000E-01      8.34048E-02
 9.48000E-01      5.10000E-01      8.18472E-02
 9.48000E-01      5.20000E-01      8.02794E-02
 9.48000E-01      5.30000E-01      7.87020E-02
 9.48000E-01      5.40000E-01      7.71156E-02
 9.48000E-01      5.50000E-01      7.55210E-02
 9.48000E-01      5.60000E-01      7.39187E-02
 9.48000E-01      5.70000E-01      7.23091E-02
 9.48000E-01      5.80000E-01      7.06928E-02
 9.48000E-01      5.90000E-01      6.90702E-02
 9.48000E-01      6.00000E-01      6.74417E-02
 9.48000E-01      6.10000E-01      6.58077E-02
 9.48000E-01      6.20000E-01      6.41685E-02
 9.48000E-01      6.30000E-01      6.25244E-02
 9.48000E-01      6.40000E-01      6.08759E-02
 9.48000E-01      6.50000E-01      5.92230E-02
 9.48000E-01      6.60000E-01      5.75662E-02
 9.48000E-01      6.70000E-01      5.59056E-02
 9.48000E-01      6.80000E-01      5.42415E-02
 9.48000E-01      6.90000E-01      5.25740E-02
 9.48000E-01      7.00000E-01      5.09035E-02
 9.48000E-01      7.10000E-01      4.92300E-02
 9.48000E-01      7.20000E-01      4.75538E-02
 9.48000E-01      7.30000E-01      4.58750E-02
 9.48000E-01      7.40000E-01      4.41938E-02
 9.48000E-01      7.50000E-01      4.25103E-02
 9.48000E-01      7.60000E-01      4.08247E-02
 9.48000E-01      7.70000E-01      3.91371E-02
 9.48000E-01      7.80000E-01      3.74476E-02
 9.48000E-01      7.90000E-01      3.57564E-02
 9.48000E-01      8.00000E-01      3.40635E-02
 9.48000E-01      8.10000E-01      3.23691E-02
 9.48000E-01      8.20000E-01      3.06732E-02
 9.48000E-01      8.30000E-01      2.89760E-02
 9.48000E-01      8.40000E-01      2.72776E-02
 9.48000E-01      8.50000E-01      2.55780E-02
 9.48000E-01      8.60000E-01      2.38774E-02
 9.48000E-01      8.70000E-01      2.21758E-02
 9.48000E-01      8.80000E-01      2.04733E-02
 9.48000E-01      8.90000E-01      1.87699E-02
 9.48000E-01      9.00000E-01      1.70659E-02
 9.48000E-01      9.10000E-01      1.53612E-02
 9.48000E-01      9.20000E-01      1.36558E-02
 9.48000E-01      9.30000E-01      1.19500E-02
 9.48000E-01      9.40000E-01      1.02437E-02
 9.48000E-01      9.50000E-01      8.53699E-03
 9.48000E-01      9.60000E-01      6.82997E-03
 9.48000E-01      9.70000E-01      5.12270E-03
 9.48000E-01      9.80000E-01      3.41524E-03
 9.48000E-01      9.90000E-01      1.70765E-03
 9.48000E-01      1.00000E+00      1.70765E-03
 
 9.50000E-01      0.00000E+00      6.68340E-02
 9.50000E-01      1.00000E-02      7.21446E-02
 9.50000E-01      2.00000E-02      7.73499E-02
 9.50000E-01      3.00000E-02      8.20825E-02
 9.50000E-01      4.00000E-02      8.63223E-02
 9.50000E-01      5.00000E-02      9.01025E-02
 9.50000E-01      6.00000E-02      9.34630E-02
 9.50000E-01      7.00000E-02      9.64415E-02
 9.50000E-01      8.00000E-02      9.90715E-02
 9.50000E-01      9.00000E-02      1.01383E-01
 9.50000E-01      1.00000E-01      1.03401E-01
 9.50000E-01      1.10000E-01      1.05150E-01
 9.50000E-01      1.20000E-01      1.06650E-01
 9.50000E-01      1.30000E-01      1.07919E-01
 9.50000E-01      1.40000E-01      1.08974E-01
 9.50000E-01      1.50000E-01      1.09829E-01
 9.50000E-01      1.60000E-01      1.10499E-01
 9.50000E-01      1.70000E-01      1.10997E-01
 9.50000E-01      1.80000E-01      1.11332E-01
 9.50000E-01      1.90000E-01      1.11518E-01
 9.50000E-01      2.00000E-01      1.11563E-01
 9.50000E-01      2.10000E-01      1.11477E-01
 9.50000E-01      2.20000E-01      1.11268E-01
 9.50000E-01      2.30000E-01      1.10947E-01
 9.50000E-01      2.40000E-01      1.10520E-01
 9.50000E-01      2.50000E-01      1.09995E-01
 9.50000E-01      2.60000E-01      1.09381E-01
 9.50000E-01      2.70000E-01      1.08683E-01
 9.50000E-01      2.80000E-01      1.07909E-01
 9.50000E-01      2.90000E-01      1.07065E-01
 9.50000E-01      3.00000E-01      1.06156E-01
 9.50000E-01      3.10000E-01      1.05188E-01
 9.50000E-01      3.20000E-01      1.04167E-01
 9.50000E-01      3.30000E-01      1.03096E-01
 9.50000E-01      3.40000E-01      1.01980E-01
 9.50000E-01      3.50000E-01      1.00823E-01
 9.50000E-01      3.60000E-01      9.96289E-02
 9.50000E-01      3.70000E-01      9.84001E-02
 9.50000E-01      3.80000E-01      9.71398E-02
 9.50000E-01      3.90000E-01      9.58508E-02
 9.50000E-01      4.00000E-01      9.45354E-02
 9.50000E-01      4.10000E-01      9.31958E-02
 9.50000E-01      4.20000E-01      9.18340E-02
 9.50000E-01      4.30000E-01      9.04517E-02
 9.50000E-01      4.40000E-01      8.90507E-02
 9.50000E-01      4.50000E-01      8.76324E-02
 9.50000E-01      4.60000E-01      8.61981E-02
 9.50000E-01      4.70000E-01      8.47491E-02
 9.50000E-01      4.80000E-01      8.32864E-02
 9.50000E-01      4.90000E-01      8.18111E-02
 9.50000E-01      5.00000E-01      8.03241E-02
 9.50000E-01      5.10000E-01      7.88262E-02
 9.50000E-01      5.20000E-01      7.73182E-02
 9.50000E-01      5.30000E-01      7.58009E-02
 9.50000E-01      5.40000E-01      7.42748E-02
 9.50000E-01      5.50000E-01      7.27405E-02
 9.50000E-01      5.60000E-01      7.11987E-02
 9.50000E-01      5.70000E-01      6.96498E-02
 9.50000E-01      5.80000E-01      6.80943E-02
 9.50000E-01      5.90000E-01      6.65326E-02
 9.50000E-01      6.00000E-01      6.49651E-02
 9.50000E-01      6.10000E-01      6.33922E-02
 9.50000E-01      6.20000E-01      6.18142E-02
 9.50000E-01      6.30000E-01      6.02314E-02
 9.50000E-01      6.40000E-01      5.86442E-02
 9.50000E-01      6.50000E-01      5.70527E-02
 9.50000E-01      6.60000E-01      5.54574E-02
 9.50000E-01      6.70000E-01      5.38584E-02
 9.50000E-01      6.80000E-01      5.22558E-02
 9.50000E-01      6.90000E-01      5.06501E-02
 9.50000E-01      7.00000E-01      4.90412E-02
 9.50000E-01      7.10000E-01      4.74295E-02
 9.50000E-01      7.20000E-01      4.58151E-02
 9.50000E-01      7.30000E-01      4.41981E-02
 9.50000E-01      7.40000E-01      4.25788E-02
 9.50000E-01      7.50000E-01      4.09572E-02
 9.50000E-01      7.60000E-01      3.93335E-02
 9.50000E-01      7.70000E-01      3.77079E-02
 9.50000E-01      7.80000E-01      3.60804E-02
 9.50000E-01      7.90000E-01      3.44511E-02
 9.50000E-01      8.00000E-01      3.28203E-02
 9.50000E-01      8.10000E-01      3.11879E-02
 9.50000E-01      8.20000E-01      2.95541E-02
 9.50000E-01      8.30000E-01      2.79190E-02
 9.50000E-01      8.40000E-01      2.62827E-02
 9.50000E-01      8.50000E-01      2.46452E-02
 9.50000E-01      8.60000E-01      2.30067E-02
 9.50000E-01      8.70000E-01      2.13672E-02
 9.50000E-01      8.80000E-01      1.97269E-02
 9.50000E-01      8.90000E-01      1.80857E-02
 9.50000E-01      9.00000E-01      1.64439E-02
 9.50000E-01      9.10000E-01      1.48013E-02
 9.50000E-01      9.20000E-01      1.31582E-02
 9.50000E-01      9.30000E-01      1.15145E-02
 9.50000E-01      9.40000E-01      9.87041E-03
 9.50000E-01      9.50000E-01      8.22593E-03
 9.50000E-01      9.60000E-01      6.58112E-03
 9.50000E-01      9.70000E-01      4.93606E-03
 9.50000E-01      9.80000E-01      3.29081E-03
 9.50000E-01      9.90000E-01      1.64544E-03
